Title,Type,Publisher,Count,Year,Month,Age
2020 수능대비 수능기출 모의고사 35회 지구과학 1 (2019),초중고생학습서,마더텅,15,2019,9,10
EBS 수능완성 영어영역 영어 (2019),초중고생학습서,한국교육방송공사(도서),15,2019,9,10
2020 수능대비 수능기출 모의고사 33회 영어 영역 (2019),초중고생학습서,마더텅,14,2019,9,10
EBS 수능완성 수학영역 수학 나형 - 문과 (2019),초중고생학습서,한국교육방송공사(도서),15,2019,9,10
쎈 SSEN 고등 수학 2 (2019),초중고생학습서,좋은책신사고,13,2019,9,10
2020 수능대비 수능기출 모의고사 35회 사회 문화 (2019),초중고생학습서,마더텅,13,2019,9,10
2020 수능대비 수능기출 모의고사 33회 수학 영역 나형 - 문과 (2019),초중고생학습서,마더텅,13,2019,9,10
EBS 수능완성 과학탐구영역 지구과학 1 (2019),초중고생학습서,한국교육방송공사(도서),13,2019,9,10
잔나비 피아노 연주곡집,예술/대중문화,SRM(SRMUSIC),13,2019,9,10
쎈 SSEN 고등 수학 (하/ 2019년용),초중고생학습서,좋은책신사고,12,2019,9,10
N기출 수능기출 문제집 수학영역 나형(인문계) 3점 집중 - 문과 (2019),초중고생학습서,미래엔,13,2019,9,10
2020 수능대비 수능기출 모의고사 35회 생활과 윤리 (2019),초중고생학습서,마더텅,12,2019,9,10
EBS 수능완성 사회탐구영역 생활과 윤리 (2019),초중고생학습서,한국교육방송공사(도서),12,2019,9,10
돌이킬 수 없는 약속,소설,북플라자,11,2019,9,10
2020 수능대비 마더텅 수능기출문제집 생활과 윤리 (2019),초중고생학습서,마더텅,11,2019,9,10
메가스터디 EBS 분석노트2 수능완성 국어 문학 문법(2019),초중고생학습서,메가스터디,11,2019,9,10
EBS 고난도 시크릿X 봉투 모의고사 Season1 - 영어,초중고생학습서,한국교육방송공사(도서),11,2019,9,10
EBS 수능 만점마무리 봉투형 모의고사 영어영역 영어 (2019),초중고생학습서,한국교육방송공사(도서),11,2019,9,10
나의 히어로 아카데미아 23 (한정판),만화/라이트노벨,서울미디어코믹스(서울문화사),11,2019,9,10
아몬드,소설,창비(창작과비평사),10,2019,9,10
완자 고등 생명과학 1 (2019년용),초중고생학습서,비상교육,10,2019,9,10
워드 마스터 Word Master 수능 2000 (2019),초중고생학습서,이투스북,10,2019,9,10
2020 수능대비 마더텅 수능기출문제집 사회 문화 (2019),초중고생학습서,마더텅,10,2019,9,10
오투 중등 과학 2-2 (2019),초중고생학습서,비상교육,10,2019,9,10
EBS 수능 만점마무리 봉투형 모의고사 국어영역 국어 (2019),초중고생학습서,한국교육방송공사(도서),10,2019,9,10
Re : 제로부터 시작하는 이세계 생활 19,만화/라이트노벨,노블엔진(NOVEL ENGINE),10,2019,9,10
당신은 뇌를 고칠 수 있다,건강/미용,브론스테인,10,2019,9,10
잔나비 기타 연주곡집,예술/대중문화,SRM(SRMUSIC),10,2019,9,10
라이트 쎈 SSEN 고등 수학 (하/ 2019년용),초중고생학습서,좋은책신사고,9,2019,9,10
리얼 오리지널 수능기출 6 9 수능 5개년 고 3 국어 675제 (2019),초중고생학습서,입시플라이,9,2019,9,10
EBS 수능특강 국어영역 문학 (2019),초중고생학습서,한국교육방송공사(도서),9,2019,9,10
페인트,청소년,창비(창작과비평사),9,2019,9,10
EBS 파이널 FINAL 실전모의고사 수학영역 수학 가 (2019),초중고생학습서,한국교육방송공사(도서),10,2019,9,10
EBS 파이널 FINAL 실전모의고사 수학영역 수학 나 (2019),초중고생학습서,한국교육방송공사(도서),11,2019,9,10
EBS 파이널 FINAL 실전모의고사 사회탐구영역 사회문화 (2019),초중고생학습서,한국교육방송공사(도서),10,2019,9,10
별똥별이 떨어지는 그곳에서 기다려 시즌1-1,만화/라이트노벨,재미주의,54,2019,10,10
물 만난 물고기,소설,수카,52,2019,10,10
별똥별이 떨어지는 그곳에서 기다려 시즌1-2,만화/라이트노벨,재미주의,50,2019,10,10
EBS 수능 만점마무리 봉투형 모의고사 영어영역 영어 (2019),초중고생학습서,한국교육방송공사(도서),39,2019,10,10
EBS 파이널 FINAL 실전모의고사 영어영역 영어 (2019),초중고생학습서,한국교육방송공사(도서),37,2019,10,10
EBS 수능 만점마무리 봉투형 모의고사 국어영역 국어 (2019),초중고생학습서,한국교육방송공사(도서),33,2019,10,10
지쳤거나 좋아하는 게 없거나,시/에세이,강한별,33,2019,10,10
EBS 고난도 시크릿X 봉투 모의고사 Season2 - 국어,초중고생학습서,한국교육방송공사(도서),30,2019,10,10
EBS 고난도 시크릿X 봉투 모의고사 Season2 - 영어,초중고생학습서,한국교육방송공사(도서),27,2019,10,10
82년생 김지영,소설,민음사,26,2019,10,10
더블유 W (월간) 11월호 B형 + [부록] 디어달리아 파라다이스 듀얼 팔레트(피치 샴페인),잡지,두산매거진,21,2019,10,10
루팡의 딸,소설,북플라자,19,2019,10,10
EBS 파이널 FINAL 실전모의고사 국어영역 국어 (2019),초중고생학습서,한국교육방송공사(도서),18,2019,10,10
더블유 W (월간) 11월호 A형,잡지,두산매거진,20,2019,10,10
돌이킬 수 없는 약속,소설,북플라자,17,2019,10,10
봉제인형 살인사건,소설,북플라자,17,2019,10,10
21세기 평화와 종교를 말한다,인문,조선뉴스프레스,75,2019,10,10
EBS 수능 만점마무리 봉투형 모의고사 수학영역 수학 나형 - 문과 (2019),초중고생학습서,한국교육방송공사(도서),17,2019,10,10
EBS 수능 만점마무리 봉투형 모의고사 수학영역 수학 가형 - 이과 (2019),초중고생학습서,한국교육방송공사(도서),16,2019,10,10
마도조사 3,소설,B-Lab,16,2019,10,10
EBSi 강의노트 수능개념 윤혜정의 개념의 나비효과 (2019),초중고생학습서,한국교육방송공사(도서),14,2019,10,10
매3비 - 매일 지문 3개씩 푸는 비문학 독서 수능기출 (2019),초중고생학습서,키출판사,14,2019,10,10
EBS 파이널 FINAL 실전모의고사 수학영역 수학 나 (2019),초중고생학습서,한국교육방송공사(도서),15,2019,10,10
마도조사 2,소설,B-Lab,14,2019,10,10
강성태 영단어 어원편,초중고생학습서,키출판사,14,2019,10,10
EBS 고난도 시크릿X 봉투 모의고사 Season1 - 국어,초중고생학습서,한국교육방송공사(도서),13,2019,10,10
EBS 수능 만점마무리 봉투형 모의고사 사회탐구영역 사회문화 (2019),초중고생학습서,한국교육방송공사(도서),13,2019,10,10
EBS 수능 만점마무리 봉투형 모의고사 사회탐구영역 생활과 윤리 (2019),초중고생학습서,한국교육방송공사(도서),13,2019,10,10
나는 나로 살기로 했다 - 200쇄 스페셜 에디션,시/에세이,도서출판마음의숲,12,2019,10,10
2020 수능대비 수능기출 모의고사 33회 영어 영역 (2019),초중고생학습서,마더텅,12,2019,10,10
빨강 머리 앤,소설,더모던,12,2019,10,10
EBS 고난도 시크릿X 봉투 모의고사 Season1 - 영어,초중고생학습서,한국교육방송공사(도서),12,2019,10,10
설민석의 삼국지 1,인문,세계사,12,2019,10,10
날씨의 아이,소설,대원씨아이,12,2019,10,10
2020 수능대비 수능기출 모의고사 33회 국어 영역 (2019),초중고생학습서,마더텅,11,2019,10,10
2020 수능대비 수능기출 모의고사 33회 수학 영역 나형 - 문과 (2019),초중고생학습서,마더텅,11,2019,10,10
2020 넥젠 대입수시 적성고사 가천대 적성고사 기출예상문제집 (2019),초중고생학습서,넥젠북스,11,2019,10,10
여행의 이유,시/에세이,문학동네,12,2019,10,10
페인트,청소년,창비(창작과비평사),11,2019,10,10
예비 매3비 - 매일 지문 3개씩 푸는 비문학 독서 기출,초중고생학습서,키출판사,11,2019,10,10
설민석의 삼국지 2,인문,세계사,11,2019,10,10
EBS 수능 만점마무리 봉투형 모의고사 과학탐구영역 생명 과학 1 (2019),초중고생학습서,한국교육방송공사(도서),11,2019,10,10
오늘은 이만 좀 쉴게요,시/에세이,부크럼,10,2019,10,10
리얼 오리지널 수능기출 6 9 수능 5개년 고 3 영어 675제 (2019),초중고생학습서,입시플라이,10,2019,10,10
EBS 수능완성 국어영역 국어 (2019),초중고생학습서,한국교육방송공사(도서),10,2019,10,10
포포투 Four Four Two (월간) 11월호 + [책속부록] 브로마이드,잡지,주식회사 볕,11,2019,10,10
나미야 잡화점의 기적,소설,현대문학,9,2019,10,10
EBS 파이널 FINAL 실전모의고사 사회탐구영역 한국지리 (2019),초중고생학습서,한국교육방송공사(도서),9,2019,10,10
EBS 파이널 FINAL 실전모의고사 사회탐구영역 사회문화 (2019),초중고생학습서,한국교육방송공사(도서),9,2019,10,10
EBS 수능완성 영어영역 영어 (2019),초중고생학습서,한국교육방송공사(도서),9,2019,10,10
오늘도 펭수 내일도 펭수,시/에세이,놀(다산북스),76,2019,11,10
날씨의 아이 (스페셜 에디션),소설,대원씨아이,34,2019,11,10
지쳤거나 좋아하는 게 없거나,시/에세이,강한별,33,2019,11,10
만화 그녀가 공작저로 가야 했던 사정 2 (한정판),만화/라이트노벨,디앤씨미디어(D&C미디어),31,2019,11,10
날씨의 아이,소설,대원씨아이,29,2019,11,10
EBSi 강의노트 수능개념 윤혜정의 개념의 나비효과 (2020),초중고생학습서,한국교육방송공사(도서),29,2019,11,10
아리키친의 아이디어 통통 쿠킹,가정과 생활,베가북스,29,2019,11,10
예비 매3비 - 매일 지문 3개씩 푸는 비문학 독서 기출,초중고생학습서,키출판사,19,2019,11,10
물 만난 물고기,소설,수카,18,2019,11,10
너에게만 좋은 사람이 되고 싶어,시/에세이,스튜디오오드리,18,2019,11,10
82년생 김지영,소설,민음사,16,2019,11,10
내가 죽으면 장례식에 누가 와줄까,시/에세이,필름(Feelm),16,2019,11,10
예비 매3문 - 매일 지문 3개씩 푸는 문학 기출,초중고생학습서,키출판사,16,2019,11,10
봉제인형 살인사건,소설,북플라자,14,2019,11,10
해커스 토익 기출 보카 TOEIC VOCA,국어/외국어/사전,해커스어학연구소,14,2019,11,10
하이 컷 HIGH CUT (격주간) 252호,잡지,티온네트워크(주),15,2019,11,10
쎈 SSEN 고등 수학 (상/ 2020년용),초중고생학습서,좋은책신사고,13,2019,11,10
EBSi 강의노트 수능개념 윤혜정의 개념의 나비효과 미니과제 (2020),초중고생학습서,한국교육방송공사(도서),13,2019,11,10
나의 히어로 아카데미아 24 (한정판),만화/라이트노벨,서울미디어코믹스(서울문화사),13,2019,11,10
재혼 황후 1,소설,해피북스투유,12,2019,11,10
만화 그녀가 공작저로 가야 했던 사정 2,만화/라이트노벨,디앤씨미디어(D&C미디어),12,2019,11,10
개념원리 수학 (상/ 2020년용),초중고생학습서,개념원리,11,2019,11,10
EBS 수능 만점마무리 봉투형 모의고사 수학영역 수학 나형 - 문과 (2019),초중고생학습서,한국교육방송공사(도서),14,2019,11,10
어느 날 공주가 되어버렸다 2 (일반판),만화/라이트노벨,캐롯툰,11,2019,11,10
천일문 기본 베이직 3.0,초중고생학습서,쎄듀(CEDU),11,2019,11,10
워드 마스터 Word Master 수능 2000 (2020년용),초중고생학습서,이투스북,10,2019,11,10
설민석의 삼국지 1,인문,세계사,10,2019,11,10
EBS 수능 만점마무리 봉투형 모의고사 국어영역 국어 (2019),초중고생학습서,한국교육방송공사(도서),10,2019,11,10
신의 탑 1,만화/라이트노벨,YOUNG COM(영컴),10,2019,11,10
신의 탑 2,만화/라이트노벨,YOUNG COM(영컴),10,2019,11,10
나의 마녀 2,만화/라이트노벨,애니북스,10,2019,11,10
해커스 신토익 스타트 Listening,국어/외국어/사전,해커스어학연구소,9,2019,11,10
아몬드,소설,창비(창작과비평사),9,2019,11,10
영포자 1등급 만들기 수능영단어,국어/외국어/사전,Kirimbooks(기림),9,2019,11,10
페인트,청소년,창비(창작과비평사),9,2019,11,10
시어터플러스 THEATRE+ (월간) 12월호,잡지,시어터플러스,9,2019,11,10
미움받을 용기,자기계발,인플루엔셜,8,2019,11,10
꽃을 보듯 너를 본다,시/에세이,지혜,8,2019,11,10
5년 후 나에게 : Q&A a day - 2020 로즈골드 특별 에디션 (한정판),자기계발,토네이도,8,2019,11,10
해커스 토익 스타트 Reading,국어/외국어/사전,해커스어학연구소,8,2019,11,10
EBS 고교 50일 수학 (상/ 2020년용),초중고생학습서,한국교육방송공사(도서),8,2019,11,10
라이트 쎈 SSEN 고등 수학 (상/ 2020년용),초중고생학습서,좋은책신사고,8,2019,11,10
EBS 고등 예비과정 국어 (2020년용),초중고생학습서,한국교육방송공사(도서),8,2019,11,10
UNDISPUTED,초중고생학습서,잉글리쉬 윈도우,8,2019,11,10
능률 VOCA 어원편,초중고생학습서,NE능률,8,2019,11,10
국어의 기술 제로 0 ZERO (2019년용),초중고생학습서,좋은책신사고,8,2019,11,10
쎈 SSEN 고등 수학 1 (2020년용),초중고생학습서,좋은책신사고,8,2019,11,10
강성태 영문법 필수편,초중고생학습서,키출판사,8,2019,11,10
당신의 마음을 안아줄게요,시/에세이,진심의꽃한송이,8,2019,11,10
설민석의 삼국지 2,인문,세계사,8,2019,11,10
오늘도 펭수 내일도 펭수 - 꽃눈 에디션,시/에세이,놀(다산북스),81,2019,12,10
EBSi 강의노트 수능개념 윤혜정의 개념의 나비효과 (2020),초중고생학습서,한국교육방송공사(도서),66,2019,12,10
개념원리 수학 1 (2020년용),초중고생학습서,개념원리,66,2019,12,10
쎈 SSEN 고등 수학 1 (2020년용),초중고생학습서,좋은책신사고,57,2019,12,10
EBSi 강의노트 수능개념 윤혜정의 개념의 나비효과 미니과제 (2020),초중고생학습서,한국교육방송공사(도서),53,2019,12,10
매3비 - 매일 지문 3개씩 푸는 비문학 독서 수능기출 (2020),초중고생학습서,키출판사,48,2019,12,10
개념원리 RPM 수학 1 (2020년용),초중고생학습서,개념원리,43,2019,12,10
EBS 윤혜정의 나비효과 입문편 (2020),초중고생학습서,한국교육방송공사(도서),37,2019,12,10
매3문 - 매일 지문 3개씩 푸는 문학 수능기출 (2020),초중고생학습서,키출판사,38,2019,12,10
